Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
280,0,-0.010586,-0.027940,0.064964,-836.939819,284.746307,613.823669
281,0,-0.010579,-0.027958,0.064995,-836.942322,284.739685,613.820007
282,0,-0.010611,-0.027981,0.064952,-836.949951,284.739502,613.816345
283,0,-0.010616,-0.028066,0.064907,-836.935425,284.736633,613.821472
284,0,-0.010629,-0.027789,0.064963,-836.960632,284.734344,613.820801
285,0,-0.010581,-0.027883,0.064976,-836.950867,284.740173,613.824585
286,0,-0.010603,-0.027888,0.064943,-836.948303,284.736450,613.822021
287,0,-0.010612,-0.028088,0.065007,-836.928040,284.736359,613.812439
288,0,-0.010585,-0.027809,0.065032,-836.957764,284.739197,613.821228
289,0,-0.010592,-0.027821,0.064961,-836.950378,284.739655,613.826172
290,0,-0.010578,-0.027922,0.064941,-836.941101,284.738342,613.818604
291,0,-0.010544,-0.027943,0.064940,-836.945190,284.750732,613.825867
292,0,-0.010527,-0.027942,0.064976,-836.941162,284.746643,613.824158
293,0,-0.010631,-0.027897,0.065000,-836.952271,284.732117,613.815308
294,0,-0.010645,-0.028038,0.064904,-836.939209,284.737274,613.820984
295,0,-0.010596,-0.028055,0.064929,-836.935242,284.742767,613.822205
296,0,-0.010641,-0.027920,0.065038,-836.942749,284.732605,613.820984
297,0,-0.010567,-0.027891,0.065107,-836.945923,284.740967,613.821106
298,0,-0.010593,-0.028104,0.064937,-836.930481,284.747498,613.814209
299,0,-0.010568,-0.028076,0.064897,-836.931519,284.748901,613.830811
300,0,-0.010586,-0.027965,0.064979,-836.946228,284.739197,613.828430
301,0,-0.010565,-0.027888,0.065039,-836.945251,284.744080,613.825806
302,0,-0.010627,-0.028033,0.064918,-836.931274,284.735474,613.824951
303,0,-0.010670,-0.027819,0.065040,-836.953613,284.730072,613.831787
304,0,-0.010592,-0.027762,0.065073,-836.963196,284.734772,613.836121
305,0,-0.010549,-0.028160,0.064874,-836.930298,284.747406,613.818298
306,0,-0.010560,-0.027926,0.064934,-836.943542,284.742310,613.822937
307,0,-0.010639,-0.027969,0.064995,-836.935669,284.735138,613.820984
308,0,-0.010598,-0.027811,0.065038,-836.948853,284.748718,613.824280
309,0,-0.010614,-0.028005,0.065015,-836.938477,284.728821,613.826843
310,0,-0.010633,-0.027778,0.064997,-836.955688,284.733978,613.823303
311,0,-0.010611,-0.027946,0.064934,-836.941040,284.741425,613.823120
312,0,-0.010604,-0.027863,0.064986,-836.948242,284.741394,613.818665
313,0,-0.010561,-0.028033,0.064894,-836.931396,284.750793,613.819824
314,0,-0.010613,-0.027993,0.064977,-836.937317,284.746429,613.826904
315,0,-0.010617,-0.027915,0.064922,-836.944946,284.741028,613.816956
316,0,-0.010633,-0.027747,0.065066,-836.965698,284.728516,613.827271
317,0,-0.010634,-0.028020,0.064951,-836.934448,284.736633,613.828125
318,0,-0.010647,-0.027711,0.065107,-836.961548,284.724670,613.822693
319,0,-0.010634,-0.027848,0.064979,-836.952698,284.734711,613.826111
320,0,-0.010689,-0.027963,0.064944,-836.940247,284.737274,613.824646
321,0,-0.010636,-0.027955,0.064999,-836.942444,284.736786,613.816711
322,0,-0.010654,-0.027990,0.064949,-836.938416,284.734955,613.820129
323,0,-0.010516,-0.027944,0.065015,-836.944702,284.738708,613.817993
324,0,-0.010588,-0.027975,0.064924,-836.945129,284.740875,613.823914
325,0,-0.010632,-0.027804,0.065063,-836.955078,284.736115,613.828186
326,0,-0.010636,-0.028013,0.065014,-836.935791,284.737213,613.825745
327,0,-0.010619,-0.027926,0.064951,-836.941528,284.740356,613.823608
328,0,-0.010563,-0.027963,0.064974,-836.935120,284.751984,613.825684
329,0,-0.010681,-0.027997,0.064966,-836.939758,284.733978,613.828003
