Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
142,0,0.042588,-0.013008,0.114117,-841.823242,288.460388,617.945984
143,0,0.042753,-0.012957,0.114147,-841.823730,288.473572,617.956360
144,0,0.042653,-0.013004,0.113992,-841.826599,288.462952,617.951233
145,0,0.042587,-0.012953,0.114225,-841.841248,288.454834,617.955933
146,0,0.042715,-0.012860,0.114219,-841.843018,288.468781,617.963562
147,0,0.042652,-0.012899,0.114114,-841.837891,288.457245,617.958557
148,0,0.042588,-0.013078,0.114090,-841.830505,288.464203,617.941956
149,0,0.042775,-0.013079,0.114098,-841.823608,288.474609,617.950073
150,0,0.042488,-0.013015,0.114069,-841.826782,288.458893,617.943909
151,0,0.042665,-0.012898,0.114119,-841.838440,288.464081,617.955627
152,0,0.042572,-0.013069,0.113987,-841.812622,288.465118,617.942688
153,0,0.042641,-0.012869,0.114139,-841.833862,288.469727,617.950989
154,0,0.042875,-0.012808,0.114239,-841.843262,288.467255,617.972046
155,0,0.042879,-0.012968,0.114305,-841.833984,288.479706,617.966553
156,0,0.042679,-0.013030,0.114267,-841.831665,288.468323,617.960144
157,0,0.042675,-0.012932,0.114148,-841.833313,288.463562,617.959778
158,0,0.042772,-0.012880,0.114122,-841.844360,288.469879,617.964844
159,0,0.042672,-0.013025,0.114079,-841.833130,288.470825,617.955994
160,0,0.042658,-0.013061,0.114133,-841.824524,288.469879,617.955017
161,0,0.042798,-0.012807,0.114138,-841.844421,288.465881,617.963623
162,0,0.042800,-0.012785,0.114015,-841.842590,288.474457,617.962891
163,0,0.042906,-0.012755,0.114284,-841.858337,288.469086,617.965820
164,0,0.042904,-0.012766,0.114103,-841.854248,288.472748,617.968933
165,0,0.042861,-0.012852,0.114190,-841.840027,288.477539,617.962891
166,0,0.042499,-0.013033,0.114146,-841.823242,288.462067,617.939026
167,0,0.042795,-0.012832,0.114157,-841.839417,288.470123,617.954102
168,0,0.042512,-0.013006,0.114099,-841.824829,288.457458,617.942200
169,0,0.042631,-0.013021,0.114205,-841.833374,288.460754,617.951965
170,0,0.042847,-0.012898,0.114104,-841.835022,288.479492,617.965576
171,0,0.042561,-0.013014,0.114026,-841.827698,288.460236,617.945923
172,0,0.042762,-0.012893,0.114060,-841.840515,288.475677,617.954285
173,0,0.042471,-0.013048,0.114100,-841.820496,288.453461,617.946167
174,0,0.042930,-0.012887,0.114107,-841.836304,288.479675,617.966492
175,0,0.042615,-0.012924,0.113960,-841.830322,288.461243,617.955017
176,0,0.043011,-0.012871,0.114274,-841.845520,288.481598,617.972717
177,0,0.042529,-0.012994,0.114020,-841.830444,288.455658,617.951904
178,0,0.042811,-0.012823,0.114120,-841.847778,288.473724,617.959473
179,0,0.042932,-0.012833,0.114327,-841.843506,288.472717,617.967957
180,0,0.042609,-0.013087,0.113976,-841.817627,288.466827,617.953369
181,0,0.042692,-0.012978,0.114167,-841.828857,288.472229,617.953918
182,0,0.042796,-0.012910,0.114160,-841.836304,288.473480,617.966064
183,0,0.042977,-0.012797,0.114239,-841.848694,288.475067,617.965637
184,0,0.042603,-0.012962,0.114043,-841.824646,288.453156,617.953369
185,0,0.042725,-0.012879,0.114253,-841.844238,288.465393,617.956055
186,0,0.042452,-0.013159,0.113971,-841.816956,288.464325,617.942627
187,0,0.042781,-0.012976,0.114155,-841.839478,288.473358,617.956848
188,0,0.043037,-0.012733,0.114330,-841.856262,288.477203,617.970581
189,0,0.042841,-0.012789,0.114161,-841.845276,288.467285,617.965332
190,0,0.042738,-0.013048,0.114183,-841.832947,288.469666,617.959167
191,0,0.042517,-0.013256,0.114057,-841.807373,288.457184,617.945679
192,0,0.042820,-0.012900,0.114110,-841.831360,288.473145,617.968750
193,0,0.042894,-0.013004,0.114267,-841.831238,288.471619,617.961426
194,0,0.042733,-0.012886,0.114152,-841.852356,288.461945,617.964233
195,0,0.042647,-0.013028,0.114129,-841.822815,288.472778,617.953979
196,0,0.042725,-0.012957,0.114053,-841.836304,288.468781,617.962952
197,0,0.042928,-0.012923,0.114316,-841.835144,288.474792,617.959656
198,0,0.042745,-0.013079,0.114161,-841.830872,288.474091,617.956055
199,0,0.042908,-0.012793,0.114160,-841.846802,288.482697,617.961975
200,0,0.042710,-0.012741,0.114125,-841.847168,288.466644,617.953125
201,0,0.042782,-0.012897,0.114238,-841.843872,288.463745,617.960266
202,0,0.042804,-0.012885,0.114147,-841.847046,288.459015,617.959229
203,0,0.042553,-0.013000,0.114178,-841.835571,288.454620,617.947571
204,0,0.042764,-0.012960,0.114067,-841.834351,288.471436,617.956909
205,0,0.042750,-0.012911,0.114254,-841.845825,288.455444,617.958374
206,0,0.042710,-0.012849,0.114198,-841.846375,288.457977,617.965454
207,0,0.042735,-0.013001,0.114202,-841.828796,288.468353,617.955933
208,0,0.042779,-0.012859,0.114183,-841.856567,288.460815,617.960388
209,0,0.042601,-0.013016,0.114109,-841.832031,288.469513,617.956055
210,0,0.042583,-0.013099,0.114043,-841.819824,288.461761,617.948547
