Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
115,0,-0.010638,-0.059149,0.110400,-838.425171,284.091644,611.837341
116,0,-0.010681,-0.059245,0.110382,-838.411865,284.086151,611.840576
117,0,-0.010681,-0.059094,0.110398,-838.416565,284.079926,611.838013
118,0,-0.010746,-0.059029,0.110384,-838.426880,284.081451,611.837219
119,0,-0.010715,-0.059135,0.110347,-838.416260,284.078918,611.840027
120,0,-0.010740,-0.059138,0.110342,-838.418274,284.084747,611.842346
121,0,-0.010732,-0.059159,0.110337,-838.411438,284.083221,611.838379
122,0,-0.010676,-0.059129,0.110367,-838.418518,284.091278,611.838318
123,0,-0.010670,-0.059006,0.110406,-838.427551,284.088867,611.835876
124,0,-0.010715,-0.059268,0.110340,-838.405334,284.086700,611.837524
125,0,-0.010655,-0.059287,0.110291,-838.406311,284.090149,611.839233
126,0,-0.010621,-0.059361,0.110342,-838.405151,284.089691,611.827698
127,0,-0.010732,-0.059183,0.110403,-838.417603,284.072815,611.840759
128,0,-0.010684,-0.059112,0.110394,-838.418396,284.076538,611.847473
129,0,-0.010716,-0.059109,0.110467,-838.423645,284.073395,611.834106
130,0,-0.010695,-0.058874,0.110484,-838.434753,284.072693,611.843018
131,0,-0.010659,-0.059094,0.110414,-838.429443,284.079163,611.826721
132,0,-0.010743,-0.059148,0.110316,-838.413513,284.076904,611.838562
133,0,-0.010755,-0.059102,0.110368,-838.413269,284.075348,611.847595
134,0,-0.010703,-0.059103,0.110339,-838.430359,284.081421,611.834778
135,0,-0.010713,-0.059184,0.110429,-838.410217,284.081543,611.836609
136,0,-0.010787,-0.058770,0.110431,-838.442017,284.073853,611.840454
137,0,-0.010807,-0.059184,0.110435,-838.409485,284.076111,611.844055
138,0,-0.010733,-0.058846,0.110474,-838.445007,284.073517,611.836914
139,0,-0.010709,-0.059025,0.110409,-838.432739,284.074493,611.836487
140,0,-0.010649,-0.059143,0.110365,-838.428833,284.081604,611.830994
141,0,-0.010737,-0.059151,0.110363,-838.414490,284.076813,611.833923
142,0,-0.010616,-0.059218,0.110393,-838.412659,284.081879,611.837219
143,0,-0.010672,-0.059241,0.110336,-838.407776,284.087891,611.831787
144,0,-0.010671,-0.058995,0.110354,-838.432129,284.080536,611.838379
145,0,-0.010701,-0.058961,0.110435,-838.435181,284.079132,611.829224
