Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
187,0,-0.000162,0.000988,0.055665,-838.707092,285.829407,615.836853
188,0,-0.000167,0.000965,0.055689,-838.708130,285.842010,615.835022
189,0,-0.000206,0.001028,0.055681,-838.719849,285.838989,615.847107
190,0,-0.000183,0.000715,0.055584,-838.685364,285.839996,615.821350
191,0,-0.000141,0.000964,0.055706,-838.703491,285.842346,615.832886
192,0,-0.000188,0.000929,0.055649,-838.711243,285.834015,615.834229
193,0,-0.000213,0.000952,0.055721,-838.702087,285.833099,615.829834
194,0,-0.000191,0.000828,0.055667,-838.695129,285.836975,615.832642
195,0,-0.000204,0.000868,0.055715,-838.699524,285.837402,615.830811
196,0,-0.000179,0.001055,0.055691,-838.721497,285.838440,615.829651
197,0,-0.000174,0.001072,0.055623,-838.718140,285.841827,615.837219
198,0,-0.000129,0.000975,0.055672,-838.700195,285.852936,615.823730
199,0,-0.000236,0.001014,0.055693,-838.704712,285.841339,615.826782
200,0,-0.000193,0.001017,0.055749,-838.704773,285.842346,615.834412
201,0,-0.000135,0.000860,0.055582,-838.692383,285.844391,615.814636
202,0,-0.000210,0.000966,0.055627,-838.711121,285.836151,615.821777
203,0,-0.000149,0.000890,0.055658,-838.691711,285.845367,615.830139
204,0,-0.000087,0.000947,0.055732,-838.700134,285.841370,615.832214
205,0,-0.000147,0.000853,0.055629,-838.692566,285.842255,615.831604
206,0,-0.000201,0.000992,0.055646,-838.705811,285.847107,615.836792
207,0,-0.000237,0.000974,0.055691,-838.707092,285.832520,615.839294
208,0,-0.000195,0.000901,0.055603,-838.698669,285.843048,615.833069
209,0,-0.000139,0.000826,0.055631,-838.696960,285.845398,615.829102
210,0,-0.000268,0.001111,0.055714,-838.716797,285.830231,615.836914
211,0,-0.000139,0.001070,0.055719,-838.713562,285.846100,615.828796
212,0,-0.000206,0.000978,0.055639,-838.698364,285.841522,615.832703
213,0,-0.000193,0.000989,0.055615,-838.704224,285.841003,615.836853
214,0,-0.000180,0.000942,0.055699,-838.695374,285.839417,615.835327
215,0,-0.000246,0.001014,0.055695,-838.706909,285.832092,615.834106
216,0,-0.000142,0.000947,0.055705,-838.700745,285.844025,615.831299
217,0,-0.000185,0.001061,0.055712,-838.712219,285.843475,615.837341
218,0,-0.000122,0.000943,0.055719,-838.701965,285.836090,615.831299
219,0,-0.000212,0.001093,0.055731,-838.709045,285.837799,615.837402
220,0,-0.000194,0.000897,0.055636,-838.699158,285.847748,615.826111
221,0,-0.000242,0.000991,0.055611,-838.705017,285.841095,615.826538
222,0,-0.000167,0.000856,0.055669,-838.688904,285.849274,615.827209
223,0,-0.000229,0.001098,0.055739,-838.700317,285.840973,615.838745
224,0,-0.000194,0.001049,0.055737,-838.706787,285.846283,615.830688
225,0,-0.000268,0.000902,0.055704,-838.692627,285.836761,615.830322
226,0,-0.000194,0.001116,0.055667,-838.704651,285.853455,615.831238
227,0,-0.000243,0.000987,0.055652,-838.702332,285.843811,615.833679
228,0,-0.000197,0.000958,0.055653,-838.698608,285.838562,615.827759
229,0,-0.000179,0.001023,0.055584,-838.700928,285.847382,615.826111
230,0,-0.000269,0.001129,0.055740,-838.701111,285.824738,615.828857
231,0,-0.000232,0.001177,0.055760,-838.714783,285.837708,615.833862
232,0,-0.000270,0.001001,0.055637,-838.706604,285.841370,615.838379
233,0,-0.000137,0.000920,0.055687,-838.696960,285.843719,615.830627
234,0,-0.000160,0.001112,0.055698,-838.714661,285.843658,615.840515
235,0,-0.000243,0.001025,0.055707,-838.702820,285.836975,615.837708
236,0,-0.000201,0.001178,0.055614,-838.713135,285.846191,615.844299
237,0,-0.000228,0.001146,0.055683,-838.708191,285.841339,615.830811
238,0,-0.000265,0.001136,0.055675,-838.715149,285.835907,615.831665
239,0,-0.000224,0.001045,0.055645,-838.708252,285.843170,615.836182
240,0,-0.000253,0.000935,0.055665,-838.693359,285.845856,615.831177
241,0,-0.000156,0.000903,0.055703,-838.690857,285.853302,615.830750
242,0,-0.000194,0.001045,0.055710,-838.705444,285.844147,615.836304
243,0,-0.000245,0.001156,0.055736,-838.710510,285.846832,615.838013
244,0,-0.000279,0.001005,0.055680,-838.704285,285.840759,615.825989
245,0,-0.000224,0.001129,0.055629,-838.709778,285.845490,615.839172
246,0,-0.000252,0.001056,0.055748,-838.703369,285.843658,615.834167
247,0,-0.000256,0.001134,0.055682,-838.708252,285.847443,615.837952
248,0,-0.000128,0.001185,0.055747,-838.714722,285.849915,615.830872
249,0,-0.000205,0.001172,0.055679,-838.713562,285.844452,615.836365
250,0,-0.000229,0.001053,0.055668,-838.702148,285.850800,615.827087
251,0,-0.000174,0.001069,0.055598,-838.707275,285.842804,615.831726
252,0,-0.000232,0.001195,0.055634,-838.718811,285.844971,615.831177
253,0,-0.000261,0.001052,0.055749,-838.696960,285.849854,615.832275
254,0,-0.000220,0.001164,0.055733,-838.712830,285.843781,615.834045
255,0,-0.000257,0.001085,0.055681,-838.707275,285.841980,615.831421
256,0,-0.000224,0.001052,0.055755,-838.700317,285.846954,615.832886
257,0,-0.000235,0.001143,0.055719,-838.711548,285.850220,615.833862
258,0,-0.000210,0.001113,0.055660,-838.705322,285.852936,615.832764
259,0,-0.000260,0.001107,0.055677,-838.705261,285.848145,615.828674
260,0,-0.000362,0.000990,0.055629,-838.689087,285.834015,615.836365
261,0,-0.000245,0.001188,0.055705,-838.715210,285.845093,615.833984
262,0,-0.000268,0.001111,0.055688,-838.701660,285.848297,615.833923
263,0,-0.000252,0.000981,0.055677,-838.696167,285.846832,615.824768
264,0,-0.000231,0.001233,0.055682,-838.715759,285.844757,615.835510
