Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
180,0,-0.005219,0.008142,0.007102,-838.514343,282.873413,611.468994
181,0,-0.005099,0.008420,0.007112,-838.550293,282.884583,611.468018
182,0,-0.005213,0.008117,0.006988,-838.522339,282.879578,611.467529
183,0,-0.005185,0.008112,0.007011,-838.520569,282.873932,611.461365
184,0,-0.005183,0.008219,0.007081,-838.526855,282.869019,611.470459
185,0,-0.005149,0.008296,0.007049,-838.529236,282.879913,611.460022
186,0,-0.005199,0.008352,0.007032,-838.547302,282.882324,611.473450
187,0,-0.005131,0.008298,0.007032,-838.539856,282.885071,611.472656
188,0,-0.005182,0.008252,0.007031,-838.533142,282.882141,611.466614
189,0,-0.005237,0.008118,0.007031,-838.521362,282.875488,611.459229
190,0,-0.005202,0.007998,0.007056,-838.509460,282.873596,611.464722
191,0,-0.005207,0.008254,0.007001,-838.521118,282.882202,611.471802
192,0,-0.005151,0.008242,0.007051,-838.531311,282.889740,611.467041
193,0,-0.005134,0.008372,0.007098,-838.538208,282.891541,611.475525
194,0,-0.005160,0.008138,0.007043,-838.511902,282.881744,611.464172
195,0,-0.005190,0.008115,0.007035,-838.522400,282.889648,611.468872
196,0,-0.005284,0.008265,0.007056,-838.535706,282.869904,611.467224
197,0,-0.005226,0.008362,0.007114,-838.539001,282.878204,611.473755
198,0,-0.005211,0.008235,0.007047,-838.529236,282.874908,611.461487
199,0,-0.005172,0.008235,0.007010,-838.535278,282.884430,611.479858
200,0,-0.005248,0.008312,0.007000,-838.536255,282.875488,611.469055
201,0,-0.005254,0.008207,0.007015,-838.527039,282.884430,611.465271
202,0,-0.005266,0.008556,0.007066,-838.559692,282.874451,611.471863
203,0,-0.005211,0.008072,0.007048,-838.507751,282.881226,611.461548
204,0,-0.005179,0.008398,0.007005,-838.548523,282.880005,611.481079
205,0,-0.005147,0.008432,0.007078,-838.538391,282.892456,611.477905
206,0,-0.005157,0.008408,0.007013,-838.549133,282.889526,611.476440
207,0,-0.005209,0.008029,0.006948,-838.512512,282.880188,611.468994
208,0,-0.005152,0.008258,0.007029,-838.525269,282.888367,611.471130
209,0,-0.005258,0.008216,0.007014,-838.530762,282.869446,611.472412
210,0,-0.005102,0.008004,0.006994,-838.504150,282.888123,611.464905
211,0,-0.005174,0.008168,0.006991,-838.525696,282.884247,611.463257
212,0,-0.005225,0.008277,0.007078,-838.526550,282.874176,611.465027
213,0,-0.005204,0.008170,0.006997,-838.526367,282.883820,611.471680
214,0,-0.005254,0.008206,0.007043,-838.525208,282.869049,611.459167
215,0,-0.005170,0.008303,0.007055,-838.537598,282.882477,611.471130
216,0,-0.005140,0.008114,0.007034,-838.517517,282.883759,611.463318
217,0,-0.005176,0.008269,0.007031,-838.540283,282.883759,611.464111
218,0,-0.005181,0.008101,0.007060,-838.518738,282.876160,611.468384
219,0,-0.005201,0.008182,0.007012,-838.521118,282.871613,611.469849
220,0,-0.005100,0.008255,0.007050,-838.541443,282.892853,611.475220
221,0,-0.005117,0.008230,0.007078,-838.523743,282.882111,611.471863
222,0,-0.005134,0.008176,0.007021,-838.527039,282.893066,611.471375
223,0,-0.005148,0.008116,0.007041,-838.519592,282.883789,611.472229
224,0,-0.005212,0.008161,0.007081,-838.524597,282.878845,611.462524
225,0,-0.005196,0.008211,0.007018,-838.526917,282.876923,611.463745
226,0,-0.005211,0.008346,0.007045,-838.537415,282.882050,611.462036
227,0,-0.005220,0.007995,0.007059,-838.505737,282.874176,611.454163
228,0,-0.005133,0.008181,0.007015,-838.529480,282.880371,611.464722
229,0,-0.005245,0.008494,0.007058,-838.547363,282.876862,611.479431
230,0,-0.005245,0.008177,0.007057,-838.519226,282.873413,611.468323
231,0,-0.005269,0.008246,0.007028,-838.537109,282.875214,611.465698
232,0,-0.005208,0.008254,0.007053,-838.528442,282.883820,611.469788
233,0,-0.005198,0.008178,0.007033,-838.525696,282.882141,611.471069
234,0,-0.005166,0.008033,0.006984,-838.507568,282.886383,611.461670
235,0,-0.005218,0.008315,0.007035,-838.537109,282.882202,611.472900
236,0,-0.005180,0.008226,0.007014,-838.526245,282.880402,611.463318
237,0,-0.005225,0.008284,0.007099,-838.531311,282.875336,611.461731
238,0,-0.005236,0.008181,0.007063,-838.523865,282.875916,611.468506
239,0,-0.005192,0.008057,0.007027,-838.515869,282.878204,611.465088
240,0,-0.005245,0.008540,0.007084,-838.560120,282.876251,611.478699
241,0,-0.005217,0.008319,0.007107,-838.542725,282.876923,611.468506
242,0,-0.005237,0.008408,0.007069,-838.548035,282.882324,611.469604
243,0,-0.005207,0.008226,0.007042,-838.529785,282.871643,611.463806
244,0,-0.005292,0.008292,0.007008,-838.529602,282.876923,611.473206
245,0,-0.005198,0.008203,0.007084,-838.521912,282.879669,611.466125
246,0,-0.005085,0.008239,0.007045,-838.528870,282.887634,611.462769
247,0,-0.005216,0.008254,0.007072,-838.531860,282.886475,611.469238
248,0,-0.005213,0.008388,0.007108,-838.545654,282.881256,611.473206
249,0,-0.005140,0.007998,0.006950,-838.507874,282.881042,611.456543
250,0,-0.005251,0.008068,0.007077,-838.513123,282.872070,611.462830
251,0,-0.005223,0.008325,0.007077,-838.536743,282.886139,611.473755
252,0,-0.005165,0.008164,0.007087,-838.524475,282.877991,611.459961
253,0,-0.005203,0.008116,0.007053,-838.515076,282.880035,611.465149
254,0,-0.005249,0.008391,0.007060,-838.541626,282.874176,611.468140
255,0,-0.005293,0.008284,0.007009,-838.537842,282.879669,611.477356
256,0,-0.005260,0.008158,0.007086,-838.520447,282.867401,611.472839
257,0,-0.005213,0.008063,0.007072,-838.508423,282.876984,611.459717
258,0,-0.005191,0.008329,0.007111,-838.531738,282.884247,611.473511
259,0,-0.005178,0.008257,0.007109,-838.529907,282.879242,611.469177
260,0,-0.005208,0.008198,0.007098,-838.523315,282.879944,611.465149
261,0,-0.005241,0.008333,0.007094,-838.545105,282.879333,611.473755
262,0,-0.005256,0.008247,0.007058,-838.532288,282.873291,611.470703
263,0,-0.005146,0.008152,0.006997,-838.521851,282.886322,611.465576
264,0,-0.005275,0.008299,0.007033,-838.535034,282.878235,611.475098
265,0,-0.005199,0.008407,0.007028,-838.550049,282.881439,611.474182
266,0,-0.005178,0.008307,0.007035,-838.532410,282.888611,611.474365
267,0,-0.005278,0.008560,0.007117,-838.556152,282.870911,611.474365
268,0,-0.005279,0.008190,0.007074,-838.523071,282.868896,611.466736
269,0,-0.005225,0.008048,0.007060,-838.515991,282.871399,611.469543
270,0,-0.005203,0.008322,0.007035,-838.537170,282.881622,611.467468
271,0,-0.005267,0.008349,0.007120,-838.540466,282.865845,611.473022
272,0,-0.005230,0.008316,0.007096,-838.536438,282.883026,611.478394
273,0,-0.005194,0.008189,0.007064,-838.527649,282.883575,611.468933
274,0,-0.005073,0.008216,0.007045,-838.528931,282.888855,611.469788
275,0,-0.005131,0.008207,0.007055,-838.516602,282.897369,611.469238
276,0,-0.005158,0.008257,0.007043,-838.530273,282.882507,611.469910
277,0,-0.005162,0.008217,0.006982,-838.529846,282.891785,611.470520
278,0,-0.005210,0.008345,0.007076,-838.541443,282.881989,611.472351
279,0,-0.005158,0.008471,0.006984,-838.549988,282.888428,611.474976
280,0,-0.005216,0.008097,0.007006,-838.507019,282.886261,611.472168
281,0,-0.005149,0.007949,0.007030,-838.516357,282.876556,611.464478
282,0,-0.005172,0.008297,0.007030,-838.539001,282.879517,611.473694
283,0,-0.005200,0.008320,0.007077,-838.535034,282.867554,611.465576
284,0,-0.005207,0.007897,0.007007,-838.500244,282.877380,611.456055
285,0,-0.005201,0.008189,0.007006,-838.519775,282.884460,611.471252
286,0,-0.005168,0.008348,0.007067,-838.539063,282.888245,611.471741
287,0,-0.005190,0.008117,0.007040,-838.516052,282.874268,611.474060
288,0,-0.005208,0.008137,0.007120,-838.522278,282.875336,611.464294
289,0,-0.005224,0.008267,0.007075,-838.530212,282.888794,611.473938
290,0,-0.005198,0.008287,0.007147,-838.531250,282.871735,611.471558
291,0,-0.005220,0.008117,0.007127,-838.511414,282.876953,611.471863
292,0,-0.005240,0.008313,0.007080,-838.534668,282.868988,611.470398
293,0,-0.005141,0.008092,0.007038,-838.511475,282.879547,611.460510
294,0,-0.005158,0.008244,0.007052,-838.525146,282.885254,611.467773
295,0,-0.005170,0.008219,0.007046,-838.527832,282.877777,611.471924
296,0,-0.005143,0.008314,0.007095,-838.526672,282.883301,611.469299
297,0,-0.005169,0.008276,0.007079,-838.536255,282.869446,611.462830
298,0,-0.005291,0.008315,0.007102,-838.538818,282.870270,611.467163
299,0,-0.005208,0.008304,0.007023,-838.536133,282.874786,611.469849
300,0,-0.005286,0.008187,0.006990,-838.530579,282.873749,611.472595
301,0,-0.005202,0.008106,0.007113,-838.517273,282.877045,611.470398
302,0,-0.005181,0.008267,0.007106,-838.525818,282.878235,611.472717
303,0,-0.005149,0.008104,0.007097,-838.508728,282.886047,611.464844
304,0,-0.005168,0.008312,0.007072,-838.530518,282.885345,611.470032
305,0,-0.005154,0.008191,0.007083,-838.522278,282.878387,611.464417
306,0,-0.005243,0.008206,0.006950,-838.531799,282.886414,611.474182
307,0,-0.005246,0.008558,0.007070,-838.558960,282.873413,611.481018
308,0,-0.005170,0.008269,0.007089,-838.533752,282.875854,611.470337
309,0,-0.005199,0.008173,0.007042,-838.523560,282.883789,611.471619
310,0,-0.005204,0.008114,0.007000,-838.526367,282.870575,611.468323
311,0,-0.005262,0.008169,0.007035,-838.520813,282.873932,611.465271
312,0,-0.005180,0.008370,0.007080,-838.541077,282.874847,611.469360
313,0,-0.005240,0.008141,0.007039,-838.521362,282.870483,611.464966
314,0,-0.005235,0.008444,0.007079,-838.542847,282.877258,611.476868
315,0,-0.005237,0.008532,0.007170,-838.560425,282.878326,611.469788
316,0,-0.005118,0.008280,0.007064,-838.533020,282.894135,611.460815
317,0,-0.005172,0.008151,0.007003,-838.515442,282.881653,611.456787
318,0,-0.005214,0.008226,0.007061,-838.529602,282.874664,611.464294
319,0,-0.005204,0.008277,0.007092,-838.529114,282.885193,611.464111
320,0,-0.005170,0.008424,0.007110,-838.547729,282.882111,611.473450
321,0,-0.005303,0.008421,0.007098,-838.543030,282.868042,611.474182
322,0,-0.005180,0.008182,0.006993,-838.531189,282.874634,611.470459
323,0,-0.005198,0.008080,0.007060,-838.509888,282.882446,611.463501
324,0,-0.005189,0.008310,0.006995,-838.537109,282.884338,611.468323
325,0,-0.005170,0.008127,0.007096,-838.515930,282.876770,611.463440
326,0,-0.005223,0.008379,0.007103,-838.529785,282.878143,611.475403
327,0,-0.005197,0.008279,0.007048,-838.533142,282.877960,611.468872
328,0,-0.005226,0.008189,0.007042,-838.518433,282.874786,611.464478
329,0,-0.005177,0.008459,0.007119,-838.542786,282.887817,611.477661
330,0,-0.005125,0.008329,0.007100,-838.534241,282.890869,611.470520
331,0,-0.005233,0.008426,0.007067,-838.548523,282.876953,611.467590
332,0,-0.005248,0.008229,0.007063,-838.531128,282.869476,611.464905
333,0,-0.005144,0.008044,0.006999,-838.514221,282.880798,611.454834
334,0,-0.005242,0.008295,0.007054,-838.529358,282.878845,611.474670
335,0,-0.005148,0.008240,0.007119,-838.527832,282.879089,611.465210
336,0,-0.005236,0.008176,0.006993,-838.517090,282.869263,611.466248
337,0,-0.005288,0.008121,0.007044,-838.518311,282.867676,611.465027
338,0,-0.005167,0.008263,0.007010,-838.534912,282.882477,611.471924
339,0,-0.005189,0.008175,0.006996,-838.529724,282.883209,611.471985
340,0,-0.005224,0.008017,0.007010,-838.507813,282.875549,611.467529
341,0,-0.005217,0.008264,0.006996,-838.534973,282.880341,611.468750
342,0,-0.005235,0.008372,0.007074,-838.538574,282.881317,611.470276
343,0,-0.005200,0.007979,0.007049,-838.504639,282.872742,611.454529
344,0,-0.005331,0.008334,0.007061,-838.537659,282.867645,611.471924
