Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
124,0,-0.018367,0.041724,0.078494,-845.900085,283.966003,615.067871
125,0,-0.018231,0.041752,0.078480,-845.910400,283.968994,615.056335
126,0,-0.018325,0.041751,0.078424,-845.902344,283.966339,615.061401
127,0,-0.018423,0.041760,0.078440,-845.904846,283.970490,615.070374
128,0,-0.018320,0.041806,0.078472,-845.901855,283.971436,615.070374
129,0,-0.018316,0.041698,0.078382,-845.895447,283.977386,615.068481
130,0,-0.018282,0.041648,0.078485,-845.890076,283.970886,615.066101
131,0,-0.018302,0.041667,0.078470,-845.890442,283.970367,615.066284
132,0,-0.018265,0.041720,0.078485,-845.891968,283.975647,615.063538
133,0,-0.018256,0.041633,0.078451,-845.884705,283.978485,615.067444
134,0,-0.018387,0.041915,0.078496,-845.912842,283.964111,615.071594
135,0,-0.018314,0.041590,0.078418,-845.882935,283.980347,615.056519
136,0,-0.018278,0.041839,0.078546,-845.908264,283.976929,615.062378
137,0,-0.018299,0.041618,0.078441,-845.890320,283.979797,615.065002
138,0,-0.018329,0.041715,0.078445,-845.895325,283.968109,615.061401
139,0,-0.018409,0.041757,0.078488,-845.898743,283.966217,615.069092
140,0,-0.018358,0.041686,0.078535,-845.895752,283.965027,615.062988
141,0,-0.018362,0.041783,0.078497,-845.895264,283.959595,615.065552
142,0,-0.018369,0.041716,0.078409,-845.890991,283.972961,615.067993
143,0,-0.018280,0.041539,0.078503,-845.877136,283.979095,615.060913
144,0,-0.018350,0.041775,0.078503,-845.903137,283.959808,615.067139
145,0,-0.018333,0.041803,0.078427,-845.906372,283.970428,615.071777
146,0,-0.018316,0.041867,0.078524,-845.907837,283.966522,615.067505
147,0,-0.018372,0.041772,0.078459,-845.903564,283.971283,615.072754
148,0,-0.018400,0.041790,0.078480,-845.898621,283.969482,615.072266
149,0,-0.018368,0.041856,0.078530,-845.908508,283.962250,615.060425
150,0,-0.018332,0.041707,0.078506,-845.897644,283.965332,615.070801
151,0,-0.018289,0.041751,0.078480,-845.895813,283.977631,615.063293
152,0,-0.018389,0.041864,0.078519,-845.911865,283.962463,615.071594
153,0,-0.018294,0.041730,0.078490,-845.894104,283.966644,615.063049
