Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
211,0,-0.009754,0.003657,0.006527,-835.096497,285.195313,612.325928
212,0,-0.009730,0.003639,0.006583,-835.095154,285.206360,612.323730
213,0,-0.009736,0.003843,0.006485,-835.113892,285.193237,612.329102
214,0,-0.009816,0.003753,0.006581,-835.094482,285.190552,612.333374
215,0,-0.009691,0.003585,0.006591,-835.079834,285.198181,612.326965
216,0,-0.009755,0.003929,0.006568,-835.110474,285.197754,612.339722
217,0,-0.009766,0.003821,0.006606,-835.100647,285.194366,612.332397
218,0,-0.009697,0.003642,0.006582,-835.095520,285.202271,612.317139
219,0,-0.009747,0.003805,0.006489,-835.103455,285.199310,612.333069
220,0,-0.009823,0.003845,0.006602,-835.105652,285.186005,612.330139
221,0,-0.009624,0.003646,0.006525,-835.084656,285.197968,612.319702
222,0,-0.009691,0.003648,0.006559,-835.091858,285.193298,612.318054
223,0,-0.009771,0.003813,0.006577,-835.099243,285.193604,612.335144
224,0,-0.009624,0.003601,0.006527,-835.090393,285.203339,612.323242
225,0,-0.009704,0.003752,0.006574,-835.103577,285.194305,612.322815
226,0,-0.009703,0.003570,0.006467,-835.083984,285.199066,612.323914
227,0,-0.009839,0.003773,0.006582,-835.104858,285.187683,612.327759
228,0,-0.009675,0.003577,0.006539,-835.082153,285.211029,612.320251
229,0,-0.009782,0.003637,0.006615,-835.095764,285.180542,612.325684
230,0,-0.009657,0.003591,0.006543,-835.090393,285.207214,612.314087
231,0,-0.009739,0.004080,0.006623,-835.124329,285.201691,612.341980
232,0,-0.009624,0.003528,0.006504,-835.081238,285.211700,612.324158
233,0,-0.009667,0.003604,0.006564,-835.087158,285.195770,612.327209
234,0,-0.009776,0.003864,0.006514,-835.105652,285.205139,612.337952
235,0,-0.009691,0.003742,0.006567,-835.100586,285.197754,612.327515
236,0,-0.009664,0.003734,0.006584,-835.088745,285.197052,612.325745
237,0,-0.009795,0.003750,0.006549,-835.091003,285.189178,612.337341
238,0,-0.009735,0.003702,0.006529,-835.095276,285.193573,612.326721
239,0,-0.009732,0.003771,0.006583,-835.100891,285.188477,612.328003
240,0,-0.009641,0.003636,0.006622,-835.088501,285.209412,612.322876
241,0,-0.009735,0.003845,0.006644,-835.111145,285.194580,612.331604
242,0,-0.009682,0.003765,0.006513,-835.099792,285.200287,612.335083
243,0,-0.009679,0.003885,0.006550,-835.114563,285.200012,612.328369
244,0,-0.009699,0.003518,0.006535,-835.077942,285.193176,612.320068
245,0,-0.009741,0.003858,0.006568,-835.114014,285.203430,612.325867
246,0,-0.009730,0.003642,0.006513,-835.085449,285.200775,612.329651
